account,name,part_number,manufacturer,description,list_price,list_price_unit,is_taxable,is_package
1,Single GPS & Opt.  Ext. Warranty,EWMC3D-1GPSOPT,,,1960,,1,0
1,Single GPS Cab Kit w/MT900,69924-35,Trimble,"Accugrade Kit includes CD700(1), MS992 (1), LB400 (3), MT900 (1)",0,,1,0
1,Single GPS System Ext. Warranty,EWMC3D-1GPS,,,1715,,1,0
1,Single JD 8XXX Direct Connect,AG-0797-0250,Trimble,Includes electric and tractor kits,1508,,1,0
1,Single JD9XXX Series Direct Connect,AG-0797-0290,Trimble,,1592.5,,1,0
1,Single Mag Mount,5114-050,Seco,,36.57,,1,0
1,Single MS972 Receiver Kit,59701-72,Trimble,Does not include option codes.,3456,,1,0
1,Single MS992 w/Case,59701-41,Trimble,,12425,,1,0
1,Single Opt. System Ext. Warrant,EWMC3D-1OPT,,,1470,,1,0
1,Single Prism Assembly (Retro),64-2010,CST,,88.85,,1,0
1,Single Prism Bag,8070-00-FLY,Seco,,20.87,,1,0
1,Single Remote Box,AG-SRB21,Trimble,,747.5,,1,0
1,Single Slope Grade Laser,AG-GL750,Trimble,,2500,,1,0
1,Single Wheeled Scraper Install Kit,74701-01,Trimble,,1608.75,,1,0
1,Single Wheeled Scraper Install Kit,74704-01,Trimble,,1608.75,,1,0
1,Site Tablet Range Pole Bracket,95500-00,Trimble,,117,,1,0
1,Site Tablet Vehicle Mount,95501-00,Trimble,,105,,1,0
1,Sitenet Machine Bracket,71105-00,Trimble,,136.5,,1,0
1,Sitevision 5.52 SV170 Upgrade,55018-56,Trimble,,346.5,,1,0
1,Sitevision Auto/Manual Switch Assy.,0792-7100-120,Trimble,,99.45,,1,0
1,SiteVision Excavator Mast Kit,0794-1700,Trimble,,274.582,,1,0
1,SiteVision Lightbar,79011-10,Trimble,,563.5,,1,0
1,SiteVision Machine Cab Kit,38860-10,Trimble,,24901.8,,1,0
1,SiteVision Machine Harness,44827-00,Trimble,,1050,,1,0
1,Sitevision MPT Cable,44849-00,Trimble,,175,,1,0
1,Sitevision Office 7.30 Base Module,43420-15,Trimble,,1396.5,,1,0
1,Sitevision Office Base Module,0321-2010,Trimble,,1396.5,,1,0
1,Sitevision Office Base Module Upg.,0321-2510,Trimble,,346.5,,1,0
1,SiteVision Office V.6.21,43420-11,Trimble,,1396.5,,1,0
1,Sitevision Office V.7.10 Base SW,43420-13,Trimble,,1396.5,,1,0
1,Sitework Lite to Sitework Upgrade,0320-1605,Trimble,Upgrade Sitework Lite to Sitework,1500,,1,0
1,Ski Harness Jumper,69457,Trimble,8 pin Lat to 7 soc Bay,174,,1,0
1,SkidMaster Pro Dual-6',SMPROD6,LLI,"Standard Features Include: Push or Pull Operation, End Plate - 19 inches tall x 37 inches deep, Front Castor Axle with Sealed Bearings, Tires - 18.5 x 8.0, 1/2 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,SkidMaster Pro Dual-7',SMPROD7,LLI,"Standard Features Include: Push or Pull Operation, End Plate - 19 inches tall x 37 inches deep, Front Castor Axle with Sealed Bearings, Tires - 18.5 x 8.0, 1/2 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,SkidMaster Pro Dual-8',SMPROD8,LLI,"Standard Features Include: Push or Pull Operation, End Plate - 19 inches tall x 37 inches deep, Front Castor Axle with Sealed Bearings, Tires - 18.5 x 8.0, 1/2 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,SkidMaster Pro-6',SMPRO6,LLI,"Standard Features Include: Push or Pull Operation, End Plate - 19 inches tall x 37 inches deep, Front Castor Axle with Sealed Bearings, Tires - 18.5 x 8.0, 1/2 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,SkidMaster Pro-7',SMPRO7,LLI,"Standard Features Include: Push or Pull Operation, End Plate - 19 inches tall x 37 inches deep, Front Castor Axle with Sealed Bearings, Tires - 18.5 x 8.0, 1/2 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,SkidMaster Pro-8',SMPRO8,LLI,"Standard Features Include: Push or Pull Operation, End Plate - 19 inches tall x 37 inches deep, Front Castor Axle with Sealed Bearings, Tires - 18.5 x 8.0, 1/2 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,SL Series Spectra Cursor,0320-0140,GTCO,,108,,1,0
1,SL2 Hardboard Stylus,0320-0330,GTCO,,108,,1,0
1,SL3 Digitizer Power Supply,0320-1990,,,18,,1,0
1,SL3+ Hardboard Trimble Cursor,0320-0590,GTCO,Works with the GTCO SL3+.,108,,1,0
1,SL6 Trimble Corded Cursor,0320-2332,,,77.4,,1,0
1,Slope Meter,281,Trimble,,191.75,,1,0
1,SM Stabilization Shock,47508,,,19.94,,1,0
1,Small Leveling Rod Turning Plate,7304-02,,,5.95,,1,0
1,Small Target Insert (Red),725920,Leica,,0,,1,0
1,Smart Tool Module (IN/FT),92346,M & D,,101.03,,1,0
1,SN900 Mounting Bracket (Base),39474,Trimble,,34.438,,1,0
1,SN900 Radio Base Radio,34411-50,Trimble,,1471.44,,1,0
1,SN900 Remote Antenna Bracket,49102,Trimble,,42,,1,0
1,SN900 RTK Radio for EZ Guide 500,62550-90,,,2796.5,,1,0
1,SN900/SNB900 Radio Ext. Warranty,EWSN900,,,371,,1,0
1,Snap Loc/Prism Pole & Bipod Bag,8151-02-FLY,Seco,,52.46,,1,0
1,Snap Loc/Prism Pole & Bipod Bag,8151-02-ST,Seco,ST Branded,52.46,,1,0
1,SNB Antenna Mount NMO to RP-N,51653,Trimble,,56,,1,0
1,SNB900 Base Station Radio Kit,51658-10,Trimble,,2800,,1,0
1,SNB900 Field Replacement,54400-10,Trimble,,2438.226,,1,0
1,SNB900R EZGuide 500 Radio,75642-00,Trimble,,1886.5,,1,0
1,SNM920 Router & Accessories,51658-00,Trimble,,0,,1,0
1,SNM930 Cellular GSM Modem,80930-10,Trimble,,1050,,1,0
1,SNM930 Cellular Service Cable,76034-18,Trimble,,168,,1,0
1,SNM940 3D Project Monitoring Opt.,89343-20,Trimble,,490,,1,0
1,SNM940 Combo Antenna w/15' Cable,84398,Trimble,CDMA/GPS,63,,1,0
1,SNM940 Combo Antenna w/mount,83154,Trimble,GPS & Cellular,42,,1,0
1,SNM940 Combo GPS & Cell Antenna,82654-HH,Trimble,,27,,1,0
1,"SNM940 Connected Site Gateway, GSM",80632-30-HH,Trimble,,686,,1,0
1,"SNM940 CS Gateway, Verizon",80632-10-HH,Trimble,,686,,1,0
1,SNM940 Isolation Mount Hardware,84264-20,Trimble,,175,,1,0
1,SNM940 Rapid Reporting for VL,89540-00,Trimble,,10,,1,0
1,SNM940 Service Harness,82892-75,Trimble,,66.5,,1,0
1,SNM940 Universal Service Plan,89500-00,Trimble,,20,,1,0
1,SNM940 Utilization Plan for VL,89520-00,Trimble,,5,,1,0
1,SNM940 Wiring Harness,82892-20,Trimble,,122.5,,1,0
1,SNR 900/2.4 Rubber Whip Antenna,66540-10,Trimble,,39,,1,0
1,SNR Machine Radio,52368-10,Trimble,,3097.5,,1,0
1,SNR Radio Aqua Mount Hardware Kit,64333-00,Trimble,,260,,1,0
1,SNR Radio Only,55013-10,Trimble,,2097,,1,0
1,SNR2400 Machine Radio Kit,55170-10,Trimble,,3290,,1,0
1,SNR2410 Machine Radio,63130-10,Trimble,"Does not include radio bracket 64333-00, required for machine mounting.",2380,,1,0
1,SNR410 450-470Mhz + 2.4Ghz,63127-66-24,Trimble,,3500,,1,0
1,"SNR410, 2.4Ghz FW Option Upgrade",90410-24,Trimble,,1050,,1,0
1,"SNR410, 2.4Ghz FW Upgrade Option",UPG80410-24,Trimble,,1050,,1,0
1,SNR420 Machine Radio 410-470Mhz,97000-10,Trimble,,3000,,1,0
1,SNR910 900 Mhz Only,80910-10,Trimble,,3097.5,,1,0
1,SNR910 Machine Radio Kit w/2.4Ghz,80910-10-24,Trimble,900 Mhz and 2.4 Ghz Machine Radio,3150,,1,0
1,SNR920 Machine 900Mhz &2.4Ghz Radio,97001-10-24,Trimble,Needs pt#98226-05 Adapter if going on a machine with old style SNR900/910/2410.,2700,,1,0
1,SNR920 Machine Radio Cable 4.5m,90470-45,Trimble,,237,,1,0
1,"SNR920 Machine Radio Cable, 3m",90470-30,Trimble,,195,,1,0
1,SNR920 On-Machine 900Mhz Radio,97001-10,Trimble,Needs pt#98226-05 Adapter if going on a machine with old style SNR900/910.,2100,,1,0
1,Sokkia Field Book,815260,Sokkia,,8.8,,1,0
1,Sokkia Stake Tacks-1 lb,813270,Sokkia,,6.46,,1,0
1,Sokkia Tack Ball,96000,Sokkia,,5.63,,1,0
1,Solar Power Kit,PU8512110,,,974,,1,0
1,"Solar Power System, pole mounted",PUPS-12-185-200-PM,,"Consists of: 185 Watt Solar Array, MPPT Type Charge Controller, 3R-Vented Enclosure, and Programmable Timer for Load Control",1609.34,,1,0
1,Sonic Tracer,ST300,Trimble,,1166.75,,1,0
1,Sonic Tracer,ST400,Trimble,,1166.75,,1,0
1,Sonic Tracer (Non-Contact),ST2-20,Trimble,,1166.75,,1,0
1,Sonic Tracer (Screed Pro),ST2-25CE,Trimble,,1686.75,,1,0
1,Spare Target Elements for 956,956-1,Trimble,,35.75,,1,0
1,Special Transit,9-09517,AGL,,525,,1,0
1,Spindle Support,LEVSS,,,0,,1,0
1,Spray Can Holder - Green,8098-00-GRN,Seco,,8.21,,1,0
1,Spray Can Holder - Orange,8098-00-ORG,Seco,,8.21,,1,0
1,Spring Assembly GPS Tripod,5210-022,Seco,,0.75,,1,0
1,SPS 19V Power Supply,78650-HH,Trimble,,35,,1,0
1,SPS 3-pack Battery Holder,59369-00,Trimble,,112,,1,0
1,SPS Backsight Target Kit,SPS4200,Trimble,,1064,,1,0
1,SPS Backsight Target Kit,SPS4200K,Trimble,,0,,1,0
1,SPS Base  Accessory Kit,50590-50,Trimble,,367.5,,1,0
1,SPS Five Slot Charger,57550-00,Trimble,,547.31,,1,0
1,SPS GNSS B/R System Ext. Warranty,EWHCC-SPS-GNSS-SYSTEM,Trimble,"SPS GNSS Receivers & Smart Antennas, Zephyr Antenna, TSC3 or Tablet",0,,1,0
1,SPS Graduated Telescopic Prism Pole,55200-00,Trimble,,297.5,,1,0
1,SPS Power Kit Dual Battery Charger,SPS1005,Trimble,,665,,1,0
1,SPS Power Supply Cable,78651-HH,Trimble,,17.5,,1,0
1,SPS Quicklock Pin,84682,Trimble,,27,,1,0
1,"SPS Series, GPS Holder for TCU",SPS5100,Trimble,,731.5,,1,0
1,"SPS Series, Robotic Power Kit",SPS1000,Trimble,"3 Batteries, Multi-Battery Holder, Charger w/Power Supply, & Case",1248.5,,1,0
1,SPS TNC to TNC 5m Antenna Cable,58957-05,Trimble,,93.75,,1,0
1,SPS TNC to TNC Antenna Cable 1.6m,58957-02,Trimble,,70,,1,0
1,"SPS TNC to TNC Antenna Cable, 10m",41300-10,Trimble,,97.5,,1,0
1,SPS Totat Station Case Straps,59052025,Trimble,,33.8,,1,0
1,SPS/GPS Power Kit,SPS5000,Trimble,"Includes: 1 Battery, Charger w/Power Supply, & Case",821.8,,1,0
1,SPS/TSC2 Robotic Accessory Kit,SPS1201,Trimble,,472.5,,1,0
1,SPS/TSC2 Robotic Accessory Kit,SPS1201K,Trimble,,0,,1,0
1,SPS351 Beacon,91350-30,Trimble,,2376.5,,1,0
1,SPS361 GPS Heading Rover - Beacon,91360-30,Trimble,,3706.5,,1,0
1,SPS361 GPS Heading Rover - No Radio,91360-00,Trimble,,3356.5,,1,0
1,SPS551 w/900Mhz Radio,91550-90-10,Trimble,,0,,1,0
1,SPS552 Receiver w/Rugged Zephyr,91552H-40,Trimble,,3689,,1,0
1,SPS552H GNSS Heading Receiver,91552H-00,Trimble,No Radio,2625,,1,0
1,SPS55XH Glonass Option,IS91550-50,Trimble,,350,,1,0
1,"SPS620 5""/5"" Robotic TS, DR STD",SPS620542210,Trimble,,9800,,1,0
1,"SPS630 5"" Robotic TS w/o MC Opt.",SPS630532210,Trimble,,17846.5,,1,0
1,"SPS630 5"" Robotic TS w/o MC Opt.",SPS630552210,Trimble,DR Plus,15636.5,,1,0
1,SPS700 Robotic TS Extended Warranty,EWSPS700R,Trimble,,966,,1,0
1,"SPS710 3"" Robotic Total Station",SPS710,Trimble,,19596.5,,1,0
1,SPS710 Total Station w/LM80,LM80R-SPS710,Trimble,,0,,1,0
1,"SPS720 3"" Robotic TS",SPS720242210,Trimble,,10846.5,,1,0
1,"SPS730 3"" Robotic TS w/o MC",SPS730232210,Trimble,,19946.5,,1,0
1,"SPS730 3"" Servo Total Station",SPS730251110,Trimble,,12596.5,,1,0
1,"SPS730 ATS Robotic TS 3""/2""",SPS730232200,Trimble,,20996.5,,1,0
1,"SPS730 ATS Robotic TS 3""/2""",SPS730252200,Trimble,,18196.5,,1,0
1,"SPS730 RTS 3""/2"" w/o MC",SPS730252210,Trimble,,15921.75,,1,0
1,SPS780 Max Rover 900 Mhz,61289-90,Trimble,,11196.5,,1,0
1,SPS780 Rover,61589-90,Trimble,,13814.5,,1,0
1,SPS78X Max & SPS88X Data Logging,IS50979-10,Trimble,,175,,1,0
1,SPS78X/88X Data Logging Upgrade,UPG-50879-10,Trimble,,350,,1,0
1,SPS850 Base Station Receiver,90850-90-10,Trimble,,14266,,1,0
1,SPS850 Extreme 450-470MHz,90850-66,Trimble,,14266,,1,0
1,SPS851 Firmware Extended Warranty,EWSPS851-FW-YR,Trimble,,280,,1,0
1,SPS852 & SPS882 Bundle,86882-91,Trimble,,11209.25,,1,0
1,SPS852 & SPS882 Bundle,86882-91K,Trimble,,0,,1,0
1,SPS852 & SPS882 Bundle - 400Mhz,86882-60,Trimble,,11209.25,,1,0
1,SPS852 Base Receiver - No Radio,91852-00,Trimble,,2800,,1,0
1,SPS852 FW/SW Extended Warranty,EWSPS852-FW-YR,Trimble,,280,,1,0
1,SPS852 HW/SW Extended Warranty,EWSPS852,Trimble,,301,,1,0
1,"SPS852 Location RTK, w/Precise Vert",IS50989-60,Trimble,10/2 Accuracy,840,,1,0
1,SPS852 Precision Base Station Upg.,IS50989-71,Trimble,,2100,,1,0
1,SPS852 Precision Base/Rover Upgrade,IS50989-70,Trimble,,5530,,1,0
1,SPS852 Precision Rover Upgrade,IS50989-72,Trimble,,3430,,1,0
1,SPS852 Receiver w/410-470Mhz Radio,91852-60,Trimble,,3500,,1,0
1,SPS852 Receiver w/900Mhz Radio,91852-91,Trimble,,3500,,1,0
1,SPS855 Base Receiver 410-470Mhz,81855-60,Trimble,,3000,,1,0
1,SPS855 Base Station w/Option Codes,81855-91-OCI,Trimble,Includes SPS Precision Base & Glonass Option Codes,0,,1,0
1,SPS855 GNSS Base Receiver - 900Mhz,81855-91,Trimble,,3000,,1,0
1,SPS855/SPS985 Bundle (Do Not Quote),85985-95,Trimble,,10767,,1,0
1,SPS85X/SPS88X/SPS985 L5 Option,IS51951-25,Trimble,,1200,,1,0
1,"SPS880 Extreme, 900MHz",61489-90,Trimble,,15330,,1,0
1,SPS881 Fimware Extended Warranty,EWSPS881-FW-YR,Trimble,,280,,1,0
1,SPS881 Receiver No Radio,71489-00,Trimble,,0,,1,0
1,SPS881 Receiver w/450-470 MHz Radio,71489-66,,,0,,1,0
1,SPS881 Receiver w/900MHz Radio,71489-90,Trimble,,12390,,1,0
1,SPS882 Base Only Receiver Upgrade,IS50989-11,Trimble,,1380,,1,0
1,SPS882 Base/Rover Option,IS50989-10,Trimble,,4830,,1,0
1,SPS882 GNSS Receiver (No Radio),81489-00,Trimble,,5950,,1,0
1,SPS882 Location RTK 10/10,IS50989-20,Trimble,,350,,1,0
1,SPS882 Location RTK w/Vert. 10/2,IS50989-15,Trimble,,840,,1,0
1,SPS882 Rover 410-470MHz,81489-60,Trimble,,69936,,1,0
1,SPS882 Rover 450-470MHz,81489-66,Trimble,,69936,,1,0
1,"SPS882, 900MHz Rover",81489-91,Trimble,,6650,,1,0
1,SPS88X Glonass Option,IS60989-20,Trimble,,700,,1,0
1,SPS88X L5 Upgrade Option,IS60989-25,Trimble,,1326.5,,1,0
1,SPS930 1 /1 Robotic UTS w/MC Option,SPS930152200,Trimble,,19246.5,,1,0
1,"SPS930 1"" Robotic TS w/o MC",SPS930132210,Trimble,,20996.5,,1,0
1,"SPS930 1"" Robotic TS w/o MC",SPS930152210,Trimble,,20996.5,,1,0
1,SPS930 Robotic TS Extended Warranty,EWSPS930,Trimble,,1057,,1,0
1,SPS985 900Mhz Rover Receiver,81985-95,Trimble,,6300,,1,0
1,"SPS985 No Radio, Wifi Receiver",81985-00,Trimble,,5700,,1,0
1,SPS985 Rover Receiver 410-470Mhz,81985-65,Trimble,,6300,,1,0
1,SPS985 Rover Receiver w/Opt. Codes,81985-95-OCI,Trimble,Includes SPS Precision Rover & Glonass Options,0,,1,0
1,SPS985/855 Base/Rover Option Code,IS50990-10,Trimble,,4140,,1,0
1,SPS985/855 Precise Base Upgrade Opt,IS50990-11,Trimble,,1380,,1,0
1,SPS985/855 Precision Rover Option,IS50990-12,Trimble,,2760,,1,0
1,SPSX5X Pole Mount Kit,56500-11,Trimble,,52.5,,1,0
1,ST200 Sonic Tracer,ST200,Trimble,,1729,,1,0
1,ST400 Carrying Case,59962,Trimble,,192.5,,1,0
1,ST400 Sonic Tracer w/Case,59701-90,Trimble,,1232,,1,0
1,Stacker Sign Stand,TCDSB100,,,92.3,,1,0
1,"Staged Valve Manifold, 12V",SV7D08-12,Trimble,,945,,1,0
1,"Stake Tacks, 1lb Box",20-750,CST,,5.4,,1,0
1,Stand Alone 3 Light Display,AG-D2-12/24,Trimble,,617.5,,1,0
1,Standalone Survey Controller SW,50559-00,Trimble,,2246.25,,1,0
1,Standard Monthly Service Plan,CCSTD-SVC,Trimble,,0,,1,0
1,Standard Pull Type Box Blade-8',SPT8,,"Standard Features Include: Pull Type with Detachable Tongue, Walking Rear Axle with 4 Tires, Tires-18.5 x 8.0, End Plate- 24 inches tall x 32 inches deep, 1/2 inch Steel Construction, Solenoid Valve Mounting Bracket, Standard Replacement Cutting Edge",0,,1,0
1,Stationary Trivet w/6700 Handle,725990,Leica,,386.75,,1,0
1,STD Telescopic Rod,51003007,Trimble,,266,,1,0
1,Steel Antenna Mast,81069-10,Trimble,,777.75,,1,0
1,Steep Sight Prism (S6),78100007,Trimble,,86.25,,1,0
1,Steep Slope Grade Laser w/CR600,GL742,Trimble,,4936.75,,1,0
1,Steep Slope Mount,M103,Trimble,,126.75,,1,0
1,Storm/HL700 Linker Rod Bracket,B-Storm,LaserLine,,49.68,,1,0
1,Stylus for ACU (pack of 3),571225539,Trimble,,13,,1,0
1,"Stylus, 2-Pack, LM80",REC-SSTYLUS,Trimble,,6.5,,1,0
1,Subsurface Magnetic Locator,ML-1,Subsurface,,380,,1,0
1,"Suction Base w/1"" Ball",50200-22,Trimble,,28,,1,0
1,Sun Hydraulics Valve Body,Z154364100,Gulf Control,,162.95,,1,0
1,Super Charger,572906145,Trimble,,280,,1,0
1,Super CourtMaster-4.5',SUPERCM45,LLI,"Standard Features Include: Pull Type with Fixed Tongue, End Plate - 12 inches tall x 14 inches deep, Walking Beam Rear Axle with 4 Tires, Tires - 4.10 x 3.5, 1/4 inch Steel Construction, 1 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,Super CourtMaster-5',SUPERCM5,LLI,"Standard Features Include: Pull Type with Fixed Tongue, End Plate - 12 inches tall x 14 inches deep, Walking Beam Rear Axle with 4 Tires, Tires - 4.10 x 3.5, 1/4 inch Steel Construction, 1 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,Super CourtMaster-6',SUPERCM6,LLI,"Standard Features Include: Pull Type with Fixed Tongue, End Plate - 12 inches tall x 14 inches deep, Walking Beam Rear Axle with 4 Tires, Tires - 4.10 x 3.5, 1/4 inch Steel Construction, 1 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,Super GradeMaster-6',SUPERGM6,LLI,"Standard Features Include: 3 Point Hitch, Push or Pull Operation, End Plate - 14 inches tall x 26 inches deep, Rear Castor Axle with Sealed Bearings, Tires - 13.5 x 6.0, 3/8 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,Super GradeMaster-7',SUPERGM7,LLI,"Standard Features Include: 3 Point Hitch, Push or Pull Operation, End Plate - 14 inches tall x 26 inches deep, Rear Castor Axle with Sealed Bearings, Tires - 13.5 x 6.0, 3/8 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,Super GradeMaster-8',SUPERGM8,LLI,"Standard Features Include: 3 Point Hitch, Push or Pull Operation, End Plate - 14 inches tall x 26 inches deep, Rear Castor Axle with Sealed Bearings, Tires - 13.5 x 6.0, 3/8 inch Steel Construction, 2 1/2 x 4 inch Hydraulic Cylinder, Mast Mount for Laser Receiver, Solenoid Valve Mounting Plate",0,,1,0
1,Super Jumbo Prism Bag,8082-00-ORG,Seco,,37.37,,1,0
1,Super L Series GTCO Cursor,0320-0143,GTCO,,83.4,,1,0
1,Super L VI Spectra Cursor,0320-2331,GTCO,,0,,1,0
1,Supervisor System Radio Cable,47033-17,Trimble,,290.5,,1,0
1,Supervisor System Wiring Harness,47032-00,Trimble,,490,,1,0
1,Supervisor' Kit,#Supervisor Kit,Trimble,,0,,1,0
1,Supervisor' Kit,Supervisor Kit,Trimble,,0,,1,0
1,Survey Controller Engineering Opt.,90100-02,Trimble,,1500,,1,0
1,Survey Crew Ahead Sign,TC36-6,SPI,,0,,1,0
1,Survey Pro Max V.4 Upgrade,UPG-40SURVPROMAX,Trimble,,0,,1,0
1,Survey Pro Stand Alone SW for TSC2,TSC2-TDSSP-TSXIS,Trimble,Survey Pro v.4 IS (GPS & Robotics) w/Trimble Extensions,1350,,1,0
1,Survey Pro Stand Alone SW w/TSX,TSC2-TDSSP-TSXTS,Trimble,,1350,,1,0
1,Survey Reciever Adapter,AG-SRA21,Trimble,,516.75,,1,0
1,Survey Reciever Extended Warranty,EWSR,,Extended Warranty for SR type laser mast.,511,,1,0
1,Survey TS HW/SW Extended Warranty,EWLS-TS,Trimble,,909.3,,1,0
1,Suunto Tandem Compass/Clinometer,802506,,,149.99,,1,0
1,SV Antenna Cable N to N,17515M,WSC,,135,,1,0
1,SV Base GPS Antenna Cable 10m,17515-10,Trimble,"Black Base Antenna Cable, Rt. Angle N to Rt. Angle N.",171.5,,1,0
1,SV Machine Antenna Cable 10ft,39757-10,Trimble,Yellow Antenna Cable,252,,1,0
1,SV Machine Antenna Cable 15ft,39757-15,Trimble,,389.9,,1,0
1,SV Machine Harness Bare Leads Adt.,44826-00,Trimble,Bare Leads,77,,1,0
1,SV Office Compaction Module,0321-2030,Trimble,,3597,,1,0
1,SV Office Ent. Pack - 2nd Module,0321-0911-00,Trimble,,2100,,1,0
1,SV Office Enterprise Credit,0321-0910-CR,Trimble,,0,,1,0
1,SV Office Enterprise Edition,0321-0910-00,Trimble,"Includes: Productivity, Wireless, & Compaction Modules",8400,,1,0
1,SV Office Productivity Module,0321-2040,Trimble,,3597,,1,0
1,SV Office v.7.20 Productivity Mod.,62540-14,Trimble,,4196.5,,1,0
1,SV Office v.7.20 Wireless Option,59030-14,Trimble,,2450,,1,0
1,SV170 Display (FRU),39760-00,Trimble,,5250,,1,0
1,SV170 Pole Mount,38935-12,Trimble,,105,,1,0
1,SV170 Ram Mount Kit,0794-1040,Trimble,,338.652,,1,0
1,SV170 Swivel Mount Kit,38299-00,Trimble,,245,,1,0
1,SV170 U-Bracket,71104-00,Trimble,,105,,1,0
1,SV170 Windshield Suction Mount,0794-2030,Trimble,,697.694,,1,0
1,SVR 25' Oval Grade Rod,98010-PL,Crain,,115.56,,1,0
1,"SVR 25"" Grade Rod Base Section 10th",97306,Crain,,36.75,,1,0
1,SVR 7.6M Philly Rod,98014,Crain,,117.11,,1,0
1,SVR-25 Lock Set (New Style),91250,Seco,,23.85,,1,0
1,Swivel Mount for RD15,ATI-010976-02,Trimble,,52.5,,1,0
1,T Hirose Adapter,571202312,Trimble,,0,,1,0
1,T Hirose Adapter,572202312,Trimble,,78.75,,1,0
1,T-Cable - SR300 Add on,54485-06,Trimble,,185.5,,1,0
1,Tablet Office Docking Station,69772-00,Trimble,,486.85,,1,0
1,Tablet Stylus Tether,69773-00,Trimble,,5.6,,1,0
1,Tablet SW Reinstatement Warranty,EWHCC-TABLET-SW-RNST,Trimble,Trimble Tablet,0,,1,0
1,"Tape Measure Metric/Tenths, 25 ft",52618,Trimble,,33.75,,1,0
1,Target ID w/mini rod,58314001,Trimble,,237,,1,0
1,Target ID w/Mini Rod,58314019,Trimble,,296.25,,1,0
1,"Target, Optically Enhanced",956,Trimble,,61.75,,1,0
1,Targetec Storm Target,734,,,78,,1,0
1,Tbar,1244,Trimble,,292.5,,1,0
1,TBC Adv. Dongle to Network Upgrade,UPG63670-00,Trimble,,240,,1,0
1,TBC Annual Software Maintenance,EWHH-TBC-SW,Trimble,,486.5,,1,0
1,TBC Annual Support,PROMOEW-TBC-ADV,Trimble,Office Software Promotion: Includes 3 preferred support cases,0,,1,0
1,TBC Data Prep Key and CD,0321-1081,Trimble,For out of warranty customer.,700,,1,0
1,TBC Data Prep Module,0321-1092,Trimble,For Paydirt User,700,,1,0
1,TBC Image Manager Module,0321-1170,Trimble,,350,,1,0
1,TBC Surface Tools Module,0321-1140,Trimble,,390,,1,0
1,TBC Surface Tools Module,0321-1141,Trimble,For Existing BC-HCE HASP Key.,450,,1,0
1,TBC Surface Tools Module,0321-1143,Trimble,For Network License.,280,,1,0
1,TBC Take-Off Module for TM Users,0321-1082,Trimble,When sold with 0321-1080 or 0321-1081,1575,,1,0
1,TBC Takeoff Module for Paydirt User,0321-1090,Trimble,Paydirt customer under warranty. Includes: HASP USB Key,525,,1,0
1,TBC Takeoff Module for Paydirt User,0321-1091,Trimble,For Paydirt customer out of warranty. Includes: HASP USB Key,1050,,1,0
1,TBC-HCE Data Prep w/HASP Key,0321-1080,Trimble,For existing Terramodel customer - under warranty.  Offer Expires 3/25/2011,350,,1,0
1,Tcable Revision B- SR300 Add on,54485-15,Trimble,,206.5,,1,0
1,TCC Base Organization License,TCCBASEORGLIC-SVC,Trimble,,0,,1,0
1,TCC Device License,TCCDEVLIC-SVC,Trimble,,0,,1,0
1,TCM Additional Sensor Monthly Plan,CCADD-SVC,Trimble,,0,,1,0
1,TCM Alert Monthly Service Plan,CCALERT-SVC,Trimble,,0,,1,0
1,TCM One Time Set-Up Fee,58977-10,Trimble,,0,,1,0
1,TCM Premium Map Upgrade,56950-10,Trimble,,2396,,1,0
1,TCU FW/SW Extended Warranty,EWTCU-FWSW-YR,Trimble,,266,,1,0
1,TCU Rod Bracket,58211001,Trimble,,38.5,,1,0
1,TD-25 Telescopic Rod w/Code & Ft.,7.07E+11,Trimble,,0,,1,0
1,"TD25/ft, 5/1m w/Code Leveling Rod",7.07E+12,Trimble,,231,,1,0
